"meter_id","read_ts","consumption_gallons"
"M00012","2025-06-21 20:00:00",13.87
"M00012","2025-06-21 21:00:00",31.43
"M00012","2025-06-21 22:00:00",39.3
"M00012","2025-06-21 23:00:00",17.56
"M00012","2025-06-22 00:00:00",55.15
"M00012","2025-06-22 01:00:00",7.31
"M00012","2025-06-22 02:00:00",13.18
"M00012","2025-06-22 03:00:00",44.65
"M00012","2025-06-22 04:00:00",27.84
"M00012","2025-06-22 05:00:00",31.56
"M00012","2025-06-22 06:00:00",15.2
"M00012","2025-06-22 07:00:00",84.35
"M00012","2025-06-22 08:00:00",111.85
"M00012","2025-06-22 09:00:00",139.64
"M00012","2025-06-22 10:00:00",124.28
"M00012","2025-06-22 11:00:00",182.42
"M00012","2025-06-22 12:00:00",198.94
"M00012","2025-06-22 13:00:00",120.66
"M00012","2025-06-22 14:00:00",215.47
"M00012","2025-06-22 15:00:00",120.23
"M00012","2025-06-22 16:00:00",81.32
"M00012","2025-06-22 17:00:00",110.85
"M00012","2025-06-22 18:00:00",149.59
"M00012","2025-06-22 19:00:00",25.82
"M00012","2025-06-22 20:00:00",51.08
"M00012","2025-06-22 21:00:00",36.07
"M00012","2025-06-22 22:00:00",40.22
"M00012","2025-06-22 23:00:00",24.99
"M00012","2025-06-23 00:00:00",56.62
"M00012","2025-06-23 01:00:00",0
"M00012","2025-06-23 02:00:00",18.31
"M00012","2025-06-23 03:00:00",15.5
"M00012","2025-06-23 04:00:00",12.15
"M00012","2025-06-23 05:00:00",39.7
"M00012","2025-06-23 06:00:00",14.37
"M00012","2025-06-23 07:00:00",73.1
"M00012","2025-06-23 08:00:00",95.15
"M00012","2025-06-23 09:00:00",119.4
"M00012","2025-06-23 10:00:00",62.14
"M00012","2025-06-23 11:00:00",322
"M00012","2025-06-23 12:00:00",125.07
"M00012","2025-06-23 13:00:00",159.16
"M00012","2025-06-23 14:00:00",453.06
"M00012","2025-06-23 15:00:00",136.95
"M00012","2025-06-23 16:00:00",61.15
"M00012","2025-06-23 17:00:00",68.36
"M00012","2025-06-23 18:00:00",37.02
"M00012","2025-06-23 19:00:00",74.25
"M00012","2025-06-23 20:00:00",13.23
"M00012","2025-06-23 21:00:00",22.6
"M00012","2025-06-23 22:00:00",25.13
"M00012","2025-06-23 23:00:00",11.63
"M00012","2025-06-24 00:00:00",14.03
"M00012","2025-06-24 01:00:00",34.21
"M00012","2025-06-24 02:00:00",20.67
"M00012","2025-06-24 03:00:00",9.6
"M00012","2025-06-24 04:00:00",77.28
"M00012","2025-06-24 05:00:00",84.14
"M00012","2025-06-24 06:00:00",50.35
"M00012","2025-06-24 07:00:00",98.63
"M00012","2025-06-24 08:00:00",98.74
"M00012","2025-06-24 09:00:00",88.41
"M00012","2025-06-24 10:00:00",162.02
"M00012","2025-06-24 11:00:00",107.5
"M00012","2025-06-24 12:00:00",103.21
"M00012","2025-06-24 13:00:00",132.55
"M00012","2025-06-24 14:00:00",126.56
"M00012","2025-06-24 15:00:00",148.7
"M00012","2025-06-24 16:00:00",150.68
"M00012","2025-06-24 17:00:00",58.17
"M00012","2025-06-24 18:00:00",57.01
"M00012","2025-06-24 19:00:00",36.87
"M00012","2025-06-24 20:00:00",49.89
"M00012","2025-06-24 21:00:00",22.35
"M00012","2025-06-24 22:00:00",32.77
"M00012","2025-06-24 23:00:00",5.88
"M00012","2025-06-25 00:00:00",17.16
"M00012","2025-06-25 01:00:00",17.75
"M00012","2025-06-25 02:00:00",9.34
"M00012","2025-06-25 03:00:00",17.02
"M00012","2025-06-25 04:00:00",15.25
"M00012","2025-06-25 05:00:00",10.53
"M00012","2025-06-25 06:00:00",61.95
"M00012","2025-06-25 07:00:00",152.3
"M00012","2025-06-25 08:00:00",83.78
"M00012","2025-06-25 09:00:00",181.46
"M00012","2025-06-25 10:00:00",78.02
"M00012","2025-06-25 11:00:00",106.37
"M00012","2025-06-25 12:00:00",134.1
"M00012","2025-06-25 13:00:00",169.4
"M00012","2025-06-25 14:00:00",359.84
"M00012","2025-06-25 15:00:00",80.92
"M00012","2025-06-25 16:00:00",59.87
"M00012","2025-06-25 17:00:00",102.82
"M00012","2025-06-25 18:00:00",50.89
"M00012","2025-06-25 19:00:00",45.65
"M00012","2025-06-25 20:00:00",39.95
"M00012","2025-06-25 21:00:00",5.98
"M00012","2025-06-25 22:00:00",25.28
"M00012","2025-06-25 23:00:00",0
"M00012","2025-06-26 00:00:00",6.98
"M00012","2025-06-26 01:00:00",13.58
"M00012","2025-06-26 02:00:00",12.64
"M00012","2025-06-26 03:00:00",28.85
"M00012","2025-06-26 04:00:00",17.94
"M00012","2025-06-26 05:00:00",36.5
"M00012","2025-06-26 06:00:00",48.19
"M00012","2025-06-26 07:00:00",212.74
"M00012","2025-06-26 08:00:00",80.11
"M00012","2025-06-26 09:00:00",219.61
"M00012","2025-06-26 10:00:00",98.66
"M00012","2025-06-26 11:00:00",142.66
"M00012","2025-06-26 12:00:00",68.09
"M00012","2025-06-26 13:00:00",149.57
"M00012","2025-06-26 14:00:00",251.77
"M00012","2025-06-26 15:00:00",46.93
"M00012","2025-06-26 16:00:00",214.47
"M00012","2025-06-26 17:00:00",66.84
"M00012","2025-06-26 18:00:00",73.71
"M00012","2025-06-26 19:00:00",61.38
"M00012","2025-06-26 20:00:00",24.67
"M00012","2025-06-26 21:00:00",34.53
"M00012","2025-06-26 22:00:00",12.27
"M00012","2025-06-26 23:00:00",26.96
"M00012","2025-06-27 00:00:00",21.63
"M00012","2025-06-27 01:00:00",21.96
"M00012","2025-06-27 02:00:00",8.44
"M00012","2025-06-27 03:00:00",41.43
"M00012","2025-06-27 04:00:00",25.5
"M00012","2025-06-27 05:00:00",32.76
"M00012","2025-06-27 06:00:00",115.94
"M00012","2025-06-27 07:00:00",50.18
"M00012","2025-06-27 08:00:00",86.94
"M00012","2025-06-27 09:00:00",85.06
"M00012","2025-06-27 10:00:00",171.1
"M00012","2025-06-27 11:00:00",168.55
"M00012","2025-06-27 12:00:00",85.81
"M00012","2025-06-27 13:00:00",144.27
"M00012","2025-06-27 14:00:00",192.13
"M00012","2025-06-27 15:00:00",130.17
"M00012","2025-06-27 16:00:00",29
"M00012","2025-06-27 17:00:00",93.43
"M00012","2025-06-27 18:00:00",48.41
"M00012","2025-06-27 19:00:00",21.71
"M00012","2025-06-27 20:00:00",35.04
"M00012","2025-06-27 21:00:00",14.32
"M00012","2025-06-27 22:00:00",14.7
"M00012","2025-06-27 23:00:00",9.76
"M00012","2025-06-28 00:00:00",17.94
"M00012","2025-06-28 01:00:00",17.3
"M00012","2025-06-28 02:00:00",3.67
"M00012","2025-06-28 03:00:00",30.95
"M00012","2025-06-28 04:00:00",11.72
"M00012","2025-06-28 05:00:00",45.04
"M00012","2025-06-28 06:00:00",110.5
"M00012","2025-06-28 07:00:00",225.16
"M00012","2025-06-28 08:00:00",154.25
"M00012","2025-06-28 09:00:00",222.07
"M00012","2025-06-28 10:00:00",229.94
"M00012","2025-06-28 11:00:00",247.1
"M00012","2025-06-28 12:00:00",185.59
"M00012","2025-06-28 13:00:00",146.38
"M00012","2025-06-28 14:00:00",118.95
"M00012","2025-06-28 15:00:00",83.34
"M00012","2025-06-28 16:00:00",90.82
"M00012","2025-06-28 17:00:00",154.65
"M00012","2025-06-28 18:00:00",52.42
"M00012","2025-06-28 19:00:00",31.5
"M00012","2025-06-28 20:00:00",31.03
"M00012","2025-06-28 21:00:00",32.38
"M00012","2025-06-28 22:00:00",8.36
"M00012","2025-06-28 23:00:00",11.69
"M00012","2025-06-29 00:00:00",7.89
"M00012","2025-06-29 01:00:00",9.62
"M00012","2025-06-29 02:00:00",60.33
"M00012","2025-06-29 03:00:00",12.85
"M00012","2025-06-29 04:00:00",5.61
"M00012","2025-06-29 05:00:00",29.13
"M00012","2025-06-29 06:00:00",51
"M00012","2025-06-29 07:00:00",82.07
"M00012","2025-06-29 08:00:00",143.88
"M00012","2025-06-29 09:00:00",91.59
"M00012","2025-06-29 10:00:00",115.45
"M00012","2025-06-29 11:00:00",106.06
"M00012","2025-06-29 12:00:00",56.05
"M00012","2025-06-29 13:00:00",103.04
"M00012","2025-06-29 14:00:00",162.68
"M00012","2025-06-29 15:00:00",137.84
"M00012","2025-06-29 16:00:00",145.45
"M00012","2025-06-29 17:00:00",145.76
"M00012","2025-06-29 18:00:00",19.7
"M00012","2025-06-29 19:00:00",53.5
"M00012","2025-06-29 20:00:00",11.63
"M00012","2025-06-29 21:00:00",0
"M00012","2025-06-29 22:00:00",27.89
"M00012","2025-06-29 23:00:00",13.21
"M00013","2025-04-01 00:00:00",0
"M00013","2025-04-01 01:00:00",12.95
"M00013","2025-04-01 02:00:00",0
"M00013","2025-04-01 03:00:00",0
"M00013","2025-04-01 04:00:00",0
"M00013","2025-04-01 05:00:00",17.61
"M00013","2025-04-01 06:00:00",40.77
"M00013","2025-04-01 07:00:00",67.25
"M00013","2025-04-01 08:00:00",45.52
"M00013","2025-04-01 09:00:00",22.02
"M00013","2025-04-01 10:00:00",19.68
"M00013","2025-04-01 11:00:00",17.78
"M00013","2025-04-01 12:00:00",22.11
"M00013","2025-04-01 13:00:00",11.16
"M00013","2025-04-01 14:00:00",33.63
"M00013","2025-04-01 15:00:00",46.11
"M00013","2025-04-01 16:00:00",20.81
"M00013","2025-04-01 17:00:00",41.02
"M00013","2025-04-01 18:00:00",55.07
"M00013","2025-04-01 19:00:00",62.81
"M00013","2025-04-01 20:00:00",69.56
"M00013","2025-04-01 21:00:00",51.78
"M00013","2025-04-01 22:00:00",24.29
"M00013","2025-04-01 23:00:00",0
"M00013","2025-04-02 00:00:00",0
"M00013","2025-04-02 01:00:00",0
"M00013","2025-04-02 02:00:00",0
"M00013","2025-04-02 03:00:00",0
"M00013","2025-04-02 04:00:00",11.73
"M00013","2025-04-02 05:00:00",14.01
"M00013","2025-04-02 06:00:00",45.96
"M00013","2025-04-02 07:00:00",75.25
"M00013","2025-04-02 08:00:00",51.44
"M00013","2025-04-02 09:00:00",38.91
"M00013","2025-04-02 10:00:00",54.37
"M00013","2025-04-02 11:00:00",87.38
"M00013","2025-04-02 12:00:00",24.26
"M00013","2025-04-02 13:00:00",6.91
"M00013","2025-04-02 14:00:00",25.81
"M00013","2025-04-02 15:00:00",16.41
"M00013","2025-04-02 16:00:00",65
"M00013","2025-04-02 17:00:00",28.34
"M00013","2025-04-02 18:00:00",77.99
"M00013","2025-04-02 19:00:00",50.64
"M00013","2025-04-02 20:00:00",31.7
"M00013","2025-04-02 21:00:00",39.58
"M00013","2025-04-02 22:00:00",14.59
"M00013","2025-04-02 23:00:00",0
"M00013","2025-04-03 00:00:00",28.64
"M00013","2025-04-03 01:00:00",5.56
"M00013","2025-04-03 02:00:00",9.03
"M00013","2025-04-03 03:00:00",9.17
"M00013","2025-04-03 04:00:00",16.65
"M00013","2025-04-03 05:00:00",5.08
"M00013","2025-04-03 06:00:00",56.47
"M00013","2025-04-03 07:00:00",58.22
"M00013","2025-04-03 08:00:00",6.9
"M00013","2025-04-03 09:00:00",19.42
"M00013","2025-04-03 10:00:00",20.05
"M00013","2025-04-03 11:00:00",32.64
"M00013","2025-04-03 12:00:00",42.88
"M00013","2025-04-03 13:00:00",33.84
"M00013","2025-04-03 14:00:00",21.28
"M00013","2025-04-03 15:00:00",8.4
"M00013","2025-04-03 16:00:00",29.53
"M00013","2025-04-03 17:00:00",36.64
"M00013","2025-04-03 18:00:00",96.3
"M00013","2025-04-03 19:00:00",52.01
"M00013","2025-04-03 20:00:00",77.64
"M00013","2025-04-03 21:00:00",10.33
"M00013","2025-04-03 22:00:00",19.07
"M00013","2025-04-03 23:00:00",22.59
"M00013","2025-04-04 00:00:00",7.02
"M00013","2025-04-04 01:00:00",9.3
"M00013","2025-04-04 02:00:00",0
"M00013","2025-04-04 03:00:00",8.2
"M00013","2025-04-04 04:00:00",0
"M00013","2025-04-04 05:00:00",0
"M00013","2025-04-04 06:00:00",30.66
"M00013","2025-04-04 07:00:00",73.96
"M00013","2025-04-04 08:00:00",59.69
"M00013","2025-04-04 09:00:00",5.74
"M00013","2025-04-04 10:00:00",16.35
"M00013","2025-04-04 11:00:00",35.83
"M00013","2025-04-04 12:00:00",42.16
"M00013","2025-04-04 13:00:00",9.05
"M00013","2025-04-04 14:00:00",15.43
"M00013","2025-04-04 15:00:00",30.47
"M00013","2025-04-04 16:00:00",15.96
"M00013","2025-04-04 17:00:00",84.5
"M00013","2025-04-04 18:00:00",93.53
"M00013","2025-04-04 19:00:00",43.31
"M00013","2025-04-04 20:00:00",40.44
"M00013","2025-04-04 21:00:00",5.49
"M00013","2025-04-04 22:00:00",0
"M00013","2025-04-04 23:00:00",20.39
"M00013","2025-04-05 00:00:00",0
"M00013","2025-04-05 01:00:00",11.85
"M00013","2025-04-05 02:00:00",0
"M00013","2025-04-05 03:00:00",13.47
"M00013","2025-04-05 04:00:00",0
"M00013","2025-04-05 05:00:00",28.92
"M00013","2025-04-05 06:00:00",36.73
"M00013","2025-04-05 07:00:00",62.86
"M00013","2025-04-05 08:00:00",40.19
"M00013","2025-04-05 09:00:00",30.91
"M00013","2025-04-05 10:00:00",24.54
"M00013","2025-04-05 11:00:00",90.05
"M00013","2025-04-05 12:00:00",38.54
"M00013","2025-04-05 13:00:00",10.31
"M00013","2025-04-05 14:00:00",30.33
"M00013","2025-04-05 15:00:00",55.89
"M00013","2025-04-05 16:00:00",10.12
"M00013","2025-04-05 17:00:00",107.24
"M00013","2025-04-05 18:00:00",37.38
"M00013","2025-04-05 19:00:00",79.61
"M00013","2025-04-05 20:00:00",25.14
"M00013","2025-04-05 21:00:00",46.23
"M00013","2025-04-05 22:00:00",12.4
"M00013","2025-04-05 23:00:00",0
"M00013","2025-04-06 00:00:00",6.05
"M00013","2025-04-06 01:00:00",6.78
"M00013","2025-04-06 02:00:00",0
"M00013","2025-04-06 03:00:00",0
"M00013","2025-04-06 04:00:00",0
"M00013","2025-04-06 05:00:00",31.86
"M00013","2025-04-06 06:00:00",41.8
"M00013","2025-04-06 07:00:00",133.6
"M00013","2025-04-06 08:00:00",45.48
"M00013","2025-04-06 09:00:00",52.75
"M00013","2025-04-06 10:00:00",40.28
"M00013","2025-04-06 11:00:00",49.52
"M00013","2025-04-06 12:00:00",76.45
"M00013","2025-04-06 13:00:00",53.21
"M00013","2025-04-06 14:00:00",38.19
"M00013","2025-04-06 15:00:00",44.95
"M00013","2025-04-06 16:00:00",8.94
"M00013","2025-04-06 17:00:00",54.44
"M00013","2025-04-06 18:00:00",65.2
"M00013","2025-04-06 19:00:00",56.03
"M00013","2025-04-06 20:00:00",69.29
"M00013","2025-04-06 21:00:00",28.72
"M00013","2025-04-06 22:00:00",41.31
"M00013","2025-04-06 23:00:00",20.11
"M00013","2025-04-07 00:00:00",11.15
"M00013","2025-04-07 01:00:00",36.68
"M00013","2025-04-07 02:00:00",21.62
"M00013","2025-04-07 03:00:00",0
"M00013","2025-04-07 04:00:00",0
"M00013","2025-04-07 05:00:00",0
"M00013","2025-04-07 06:00:00",29.01
"M00013","2025-04-07 07:00:00",75.6
"M00013","2025-04-07 08:00:00",59.75
"M00013","2025-04-07 09:00:00",103.11
"M00013","2025-04-07 10:00:00",36.19
"M00013","2025-04-07 11:00:00",24.99
"M00013","2025-04-07 12:00:00",31.28
"M00013","2025-04-07 13:00:00",41.76
"M00013","2025-04-07 14:00:00",35.22
"M00013","2025-04-07 15:00:00",40.31
"M00013","2025-04-07 16:00:00",151.2
"M00013","2025-04-07 17:00:00",27.69
"M00013","2025-04-07 18:00:00",25.09
"M00013","2025-04-07 19:00:00",61.04
"M00013","2025-04-07 20:00:00",31.25
"M00013","2025-04-07 21:00:00",19.23
"M00013","2025-04-07 22:00:00",10.62
"M00013","2025-04-07 23:00:00",0
"M00013","2025-04-08 00:00:00",8.52
"M00013","2025-04-08 01:00:00",0
"M00013","2025-04-08 02:00:00",0
"M00013","2025-04-08 03:00:00",8.39
"M00013","2025-04-08 04:00:00",10.47
"M00013","2025-04-08 05:00:00",12.21
"M00013","2025-04-08 06:00:00",43.46
"M00013","2025-04-08 07:00:00",54.5
"M00013","2025-04-08 08:00:00",98.07
"M00013","2025-04-08 09:00:00",28.04
"M00013","2025-04-08 10:00:00",15.46
"M00013","2025-04-08 11:00:00",0
"M00013","2025-04-08 12:00:00",43.62
"M00013","2025-04-08 13:00:00",32.85
"M00013","2025-04-08 14:00:00",47.95
"M00013","2025-04-08 15:00:00",26.26
"M00013","2025-04-08 16:00:00",24.32
"M00013","2025-04-08 17:00:00",58.95
"M00013","2025-04-08 18:00:00",31.7
"M00013","2025-04-08 19:00:00",45.12
"M00013","2025-04-08 20:00:00",42.05
"M00013","2025-04-08 21:00:00",5.17
"M00013","2025-04-08 22:00:00",19.5
"M00013","2025-04-08 23:00:00",7.59
"M00013","2025-04-09 00:00:00",0
"M00013","2025-04-09 01:00:00",0
"M00013","2025-04-09 02:00:00",13.59
"M00013","2025-04-09 03:00:00",0
"M00013","2025-04-09 04:00:00",10.6
"M00013","2025-04-09 05:00:00",0
"M00013","2025-04-09 06:00:00",17.19
"M00013","2025-04-09 07:00:00",31.33
"M00013","2025-04-09 08:00:00",50.74
"M00013","2025-04-09 09:00:00",109.76
"M00013","2025-04-09 10:00:00",19.3
"M00013","2025-04-09 11:00:00",0
"M00013","2025-04-09 12:00:00",34.62
"M00013","2025-04-09 13:00:00",62.09
"M00013","2025-04-09 14:00:00",46.55
"M00013","2025-04-09 15:00:00",39.98
"M00013","2025-04-09 16:00:00",30.01
"M00013","2025-04-09 17:00:00",64.82
"M00013","2025-04-09 18:00:00",91.26
"M00013","2025-04-09 19:00:00",68.26
"M00013","2025-04-09 20:00:00",27.62
"M00013","2025-04-09 21:00:00",41.74
"M00013","2025-04-09 22:00:00",13.07
"M00013","2025-04-09 23:00:00",17.08
"M00013","2025-04-10 00:00:00",0
"M00013","2025-04-10 01:00:00",0
"M00013","2025-04-10 02:00:00",0
"M00013","2025-04-10 03:00:00",0
"M00013","2025-04-10 04:00:00",0
"M00013","2025-04-10 05:00:00",0
"M00013","2025-04-10 06:00:00",35.72
"M00013","2025-04-10 07:00:00",54.71
"M00013","2025-04-10 08:00:00",59.07
"M00013","2025-04-10 09:00:00",6.45
"M00013","2025-04-10 10:00:00",12.88
"M00013","2025-04-10 11:00:00",38.68
"M00013","2025-04-10 12:00:00",39.13
"M00013","2025-04-10 13:00:00",21.28
"M00013","2025-04-10 14:00:00",7.5
"M00013","2025-04-10 15:00:00",36.77
"M00013","2025-04-10 16:00:00",0
"M00013","2025-04-10 17:00:00",48.87
"M00013","2025-04-10 18:00:00",40.99
"M00013","2025-04-10 19:00:00",29.75
"M00013","2025-04-10 20:00:00",24.26
"M00013","2025-04-10 21:00:00",28.65
"M00013","2025-04-10 22:00:00",12.39
"M00013","2025-04-10 23:00:00",7.8
"M00013","2025-04-11 00:00:00",5.7
"M00013","2025-04-11 01:00:00",0
"M00013","2025-04-11 02:00:00",0
"M00013","2025-04-11 03:00:00",0
"M00013","2025-04-11 04:00:00",6.53
"M00013","2025-04-11 05:00:00",22.39
"M00013","2025-04-11 06:00:00",81.98
"M00013","2025-04-11 07:00:00",87.63
"M00013","2025-04-11 08:00:00",94.33
"M00013","2025-04-11 09:00:00",27.72
"M00013","2025-04-11 10:00:00",18.46
"M00013","2025-04-11 11:00:00",15.59
"M00013","2025-04-11 12:00:00",0
"M00013","2025-04-11 13:00:00",38.75
"M00013","2025-04-11 14:00:00",9.49
"M00013","2025-04-11 15:00:00",33.84
"M00013","2025-04-11 16:00:00",53.14
"M00013","2025-04-11 17:00:00",31.82
"M00013","2025-04-11 18:00:00",65.87
"M00013","2025-04-11 19:00:00",59.85
"M00013","2025-04-11 20:00:00",30.39
"M00013","2025-04-11 21:00:00",17.72
"M00013","2025-04-11 22:00:00",24.23
"M00013","2025-04-11 23:00:00",0
"M00013","2025-04-12 00:00:00",0
"M00013","2025-04-12 01:00:00",0
"M00013","2025-04-12 02:00:00",0
"M00013","2025-04-12 03:00:00",0
"M00013","2025-04-12 04:00:00",12.92
"M00013","2025-04-12 05:00:00",27.42
"M00013","2025-04-12 06:00:00",68.82
"M00013","2025-04-12 07:00:00",79.11
"M00013","2025-04-12 08:00:00",42.38
"M00013","2025-04-12 09:00:00",28.32
"M00013","2025-04-12 10:00:00",62.59
"M00013","2025-04-12 11:00:00",29.06
"M00013","2025-04-12 12:00:00",81.84
"M00013","2025-04-12 13:00:00",21.95
"M00013","2025-04-12 14:00:00",0
"M00013","2025-04-12 15:00:00",20.49
"M00013","2025-04-12 16:00:00",37.57
"M00013","2025-04-12 17:00:00",55.11
"M00013","2025-04-12 18:00:00",38.16
"M00013","2025-04-12 19:00:00",82.57
"M00013","2025-04-12 20:00:00",16.61
"M00013","2025-04-12 21:00:00",52.83
"M00013","2025-04-12 22:00:00",41.87
"M00013","2025-04-12 23:00:00",12.56
"M00013","2025-04-13 00:00:00",0
"M00013","2025-04-13 01:00:00",0
"M00013","2025-04-13 02:00:00",5.43
"M00013","2025-04-13 03:00:00",7.54
"M00013","2025-04-13 04:00:00",10.46
"M00013","2025-04-13 05:00:00",28.86
"M00013","2025-04-13 06:00:00",81.61
"M00013","2025-04-13 07:00:00",90.46
"M00013","2025-04-13 08:00:00",24.87
"M00013","2025-04-13 09:00:00",57.2
"M00013","2025-04-13 10:00:00",27.57
"M00013","2025-04-13 11:00:00",41.69
"M00013","2025-04-13 12:00:00",32.17
"M00013","2025-04-13 13:00:00",0
"M00013","2025-04-13 14:00:00",14.92
"M00013","2025-04-13 15:00:00",18.18
"M00013","2025-04-13 16:00:00",44.44
"M00013","2025-04-13 17:00:00",36.4
"M00013","2025-04-13 18:00:00",103.62
"M00013","2025-04-13 19:00:00",58.54
"M00013","2025-04-13 20:00:00",47.68
"M00013","2025-04-13 21:00:00",22.13
"M00013","2025-04-13 22:00:00",26.06
"M00013","2025-04-13 23:00:00",7.82
"M00013","2025-04-14 00:00:00",8.13
"M00013","2025-04-14 01:00:00",10.6
"M00013","2025-04-14 02:00:00",0
"M00013","2025-04-14 03:00:00",4.78
"M00013","2025-04-14 04:00:00",0
"M00013","2025-04-14 05:00:00",41.62
"M00013","2025-04-14 06:00:00",50.07
"M00013","2025-04-14 07:00:00",39.06
"M00013","2025-04-14 08:00:00",13.16
"M00013","2025-04-14 09:00:00",46.69
"M00013","2025-04-14 10:00:00",42.22
"M00013","2025-04-14 11:00:00",25.04
"M00013","2025-04-14 12:00:00",6.53
"M00013","2025-04-14 13:00:00",74.52
"M00013","2025-04-14 14:00:00",0
"M00013","2025-04-14 15:00:00",31.69
"M00013","2025-04-14 16:00:00",44.81
"M00013","2025-04-14 17:00:00",63.11
"M00013","2025-04-14 18:00:00",83.58
"M00013","2025-04-14 19:00:00",93.37
"M00013","2025-04-14 20:00:00",24.67
"M00013","2025-04-14 21:00:00",19.9
"M00013","2025-04-14 22:00:00",41.77
"M00013","2025-04-14 23:00:00",5.61
"M00013","2025-04-15 00:00:00",7.02
"M00013","2025-04-15 01:00:00",0
"M00013","2025-04-15 02:00:00",0
"M00013","2025-04-15 03:00:00",7.06
"M00013","2025-04-15 04:00:00",0
"M00013","2025-04-15 05:00:00",11.61
"M00013","2025-04-15 06:00:00",63.17
"M00013","2025-04-15 07:00:00",54.72
"M00013","2025-04-15 08:00:00",22.98
"M00013","2025-04-15 09:00:00",84.09
"M00013","2025-04-15 10:00:00",45.94
"M00013","2025-04-15 11:00:00",41.76
"M00013","2025-04-15 12:00:00",23.44
"M00013","2025-04-15 13:00:00",18.97
"M00013","2025-04-15 14:00:00",26.19
"M00013","2025-04-15 15:00:00",7.42
"M00013","2025-04-15 16:00:00",35.85
"M00013","2025-04-15 17:00:00",90.87
"M00013","2025-04-15 18:00:00",13.28
"M00013","2025-04-15 19:00:00",71.43
"M00013","2025-04-15 20:00:00",21.84
"M00013","2025-04-15 21:00:00",15.33
"M00013","2025-04-15 22:00:00",21.63
"M00013","2025-04-15 23:00:00",0
"M00013","2025-04-16 00:00:00",8.22
"M00013","2025-04-16 01:00:00",0
"M00013","2025-04-16 02:00:00",0
"M00013","2025-04-16 03:00:00",7.07
"M00013","2025-04-16 04:00:00",0
"M00013","2025-04-16 05:00:00",19.95
"M00013","2025-04-16 06:00:00",16.64
"M00013","2025-04-16 07:00:00",73.36
"M00013","2025-04-16 08:00:00",25.83
"M00013","2025-04-16 09:00:00",28.8
"M00013","2025-04-16 10:00:00",4.66
"M00013","2025-04-16 11:00:00",23.35
"M00013","2025-04-16 12:00:00",39.38
"M00013","2025-04-16 13:00:00",30.02
"M00013","2025-04-16 14:00:00",27.48
"M00013","2025-04-16 15:00:00",53.88
"M00013","2025-04-16 16:00:00",0
"M00013","2025-04-16 17:00:00",39.13
"M00013","2025-04-16 18:00:00",30.61
"M00013","2025-04-16 19:00:00",73.6
"M00013","2025-04-16 20:00:00",28.38
"M00013","2025-04-16 21:00:00",33.37
"M00013","2025-04-16 22:00:00",27.67
"M00013","2025-04-16 23:00:00",26.91
"M00013","2025-04-17 00:00:00",15.73
"M00013","2025-04-17 01:00:00",6.17
"M00013","2025-04-17 02:00:00",0
"M00013","2025-04-17 03:00:00",0
"M00013","2025-04-17 04:00:00",0
"M00013","2025-04-17 05:00:00",36.63
"M00013","2025-04-17 06:00:00",50.13
"M00013","2025-04-17 07:00:00",63.46
"M00013","2025-04-17 08:00:00",89.22
